order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,coupon_discount,order_total,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer
ORD153474,ID0356449457,2019-11-02,Bakers,"[('Candle Inferno', 2), ('pearTV', 1)]",7170,102.5,-37.80675640000001,144.9877288,25,5480.0,Spring,True,0.752,four stars good product prompt delivery,True
ORD333993,ID1445498735,2019-08-15,Bakers,"[('Thunder line', 2), ('Candle Inferno', 2), ('Alcon 10', 2)]",23120,67.36,-37.8164503,144.9851765,10,20875.36,Winter,False,1.1394,"bundle? i love the phone already, i have owned olivias bought on digico prior to this one.",True
ORD463241,ID3106294933,2019-03-12,Thompson,"[('Toshika 750', 1), ('Thunder line', 2)]",8680,67.66,-37.8063974,144.93179469999995,25,6577.66,Autumn,True,1.5141,"imei is already in use, be careful the phone just arrived very exciting, tried to change my sim card to the device's imei but am told it's in use. are these phones stolen? this is supposed to be brand new. very disappointing! should be zero stars.",False
ORD359882,ID0547586414,2019-08-13,Bakers,"[('Lucent 330S', 2), ('iStream', 1), ('Universe Note', 2), ('iAssist Line', 2)]",13960,77.46,-37.8132223,144.98522480000003,5,13339.46,Winter,True,0.9505,good phone i really like this phone it's worked flawlessly since i received it.,True
ORD415314,ID2247180690,2019-09-29,Thompson,"[('Candle Inferno', 2), ('Alcon 10', 1), ('Olivia x460', 1), ('Universe Note', 2)]",17935,85.89,-37.8187901,144.95527969999995,10,16227.39,Spring,True,0.9925,check out any person using a delivery address different from the billing address this was fraudulent on my credit card and i’m terribly disappointed in digico letting this happen,False
ORD334822,ID0253027672,2019-10-22,Thompson,"[('Thunder line', 1), ('Olivia x460', 2), ('Toshika 750', 1)]",8950,97.07,-37.8153166,144.94192030000005,0,9047.07,Spring,True,0.54,good quality for the price best phone for pictures and storage for the price. fabulous battery life.,True
ORD027224,ID3790949308,2019-02-20,Thompson,"[('Olivia x460', 2), ('iStream', 2), ('pearTV', 1), ('Universe Note', 2)]",15960,84.19,-37.8045831,144.9353925,0,16044.19,Summer,True,1.3659,poor display the video display quality on apps is very poor,False
ORD384600,ID1463620830,2019-12-18,Bakers,"[('pearTV', 1), ('Candle Inferno', 1), ('Lucent 330S', 2), ('Alcon 10', 1)]",18150,77.26,-37.8176406,145.0058551,10,16412.26,Summer,False,1.2637,best father's day gift. dad joked to my mom that iassist will be the one listening to all of his (repeated) stories going forward.,True
ORD310061,ID0247277203,2019-11-21,Thompson,"[('Toshika 750', 2), ('Olivia x460', 2), ('Thunder line', 2), ('iAssist Line', 1)]",17675,103.02,-37.8050141,144.9567856,25,13359.27,Spring,True,1.2071,"five stars love it (period, no comma).",True
ORD102257,ID0137148631,2019-12-20,Thompson,"[('pearTV', 2), ('Toshika 750', 1), ('Alcon 10', 2), ('Universe Note', 2)]",41740,82.85,-37.797684,144.94127969999997,0,41822.85,Summer,False,1.7445,"five stars shipped super fast, and setup was easy!",True
ORD272755,ID0702451772,2019-09-04,Thompson,"[('Toshika 750', 2), ('Alcon 10', 2)]",26540,87.33,-37.8046406,144.94417130000005,10,23973.33,Spring,False,0.9298,this product is a beginner product for kids and nothing to be of use for elders,False
ORD081775,ID0711783654,2019-12-18,Thompson,"[('iAssist Line', 2), ('Olivia x460', 1), ('Lucent 330S', 2)]",8135,69.29,-37.8165079,144.9458344,25,6170.54,Summer,False,0.4405,bluetooth isn’t always the best. call,True
ORD271721,ID0361283566,2019-04-23,Bakers,"[('Lucent 330S', 1), ('iAssist Line', 2), ('Thunder line', 2)]",10040,81.13,-37.8003814,144.9835138,0,10121.13,Autumn,False,1.4858,love it works great.. will buy again,True
ORD112016,ID0667224586,2019-10-16,Thompson,"[('Toshika 750', 2), ('pearTV', 1), ('iStream', 1)]",15100,75.64,-37.813908700000006,144.95510269999997,10,13665.64,Spring,False,0.7198,"very good, solid smartphone very good, solid smartphone. keeps a charge for > 24 hours, although i'm a low level user. excellent screen quality and responsiveness. i recommend it.",True
ORD433480,ID0370750708,2019-03-08,Bakers,"[('Candle Inferno', 2), ('Olivia x460', 1), ('Thunder line', 1), ('Universe Note', 1)]",7715,78.05,-37.8132289,144.9883151,5,7407.3,Autumn,True,0.7068,i already have the thunder plus.  bought this one for my bedroom.  love the functions.,True
ORD423066,ID1459448705,2019-04-22,Bakers,"[('Candle Inferno', 1), ('Toshika 750', 2), ('iStream', 1), ('pearTV', 1)]",15530,66.31,-37.81962539999999,145.0082226,25,11713.81,Autumn,False,1.5665,great buy! everything wad simple putting on my metro pics account. highly recommend this company,True
ORD077234,ID0591308521,2019-09-29,Nickolson,"[('Thunder line', 2), ('Toshika 750', 2), ('pearTV', 1)]",19310,103.07,-37.825153,144.95699530000005,5,18447.57,Spring,True,1.3236,"incredible just about the best phone out their, same as the 9, just not quite as much storage, a bit faster,,,,hardly can tell the difference!",True
ORD152885,ID0711331304,2019-12-08,Thompson,"[('Olivia x460', 1), ('Alcon 10', 2), ('Toshika 750', 1)]",23445,97.32,-37.80685560000001,144.95711169999996,25,17681.07,Summer,True,1.0952,great so far so good.,True
ORD345754,ID2288769421,2019-10-01,Bakers,"[('Lucent 330S', 1), ('Candle Inferno', 2)]",2090,105.57,-37.8011789,145.0038446,5,2091.07,Spring,True,1.2398,four stars good,True
ORD415854,ID1847879585,2019-02-28,Bakers,"[('Lucent 330S', 1), ('Candle Inferno', 1), ('Thunder line', 2), ('Olivia x460', 2)]",8470,79.48,-37.8127402,145.0130446,0,8549.48,Summer,False,1.596,"universe note 8 note 8 flawless! it looked brand new... no scratches or damage! works like a charm! i will purchase from this seller again as well as recommend their business. also, seller was super nice and professional! thanks!",True
ORD231804,ID0202767945,2019-01-04,Thompson,"[('pearTV', 2), ('iAssist Line', 2)]",17070,79.34,-37.80604879999999,144.93333859999996,0,17149.34,Summer,False,1.4149,mmm if you are going to spend good money i assure you that it is not a good option,True
ORD309821,ID0055859661,2019-06-16,Bakers,"[('Olivia x460', 2), ('iAssist Line', 2)]",6900,67.62,-37.8053285,144.98630769999997,0,6967.62,Winter,False,0.9413,"five stars great phone. bought used, and it was in near new condition.",True
ORD425917,ID5712522540,2019-01-04,Thompson,"[('Universe Note', 1), ('Toshika 750', 2), ('Candle Inferno', 1)]",12520,56.97,-37.8186913,144.9427556,25,9446.97,Summer,False,0.7698,this thing barely works. you have to select 3rd party apps to do stuff you'd think it could do out of the box. i'm sending mine back asap. waste of money.,False
ORD075474,ID5827673889,2019-03-16,Nickolson,"[('iAssist Line', 2), ('Alcon 10', 2)]",22350,78.96,-37.824069,144.9643534,0,22428.96,Autumn,False,0.7617,new phone) cool device,True
ORD191777,ID0711785484,2019-04-12,Thompson,"[('Alcon 10', 1), ('Universe Note', 2), ('Candle Inferno', 1)]",16280,49.57,-37.8165514,144.9458975,10,14701.57,Autumn,False,0.4438,phone is still owned by sprint this phone was still financed through sprint. there is still a balance on this phone which means a new person can't use it unless they pay the balance off in full. otherwise they have to return the phone to sprint. it is illegal to sell a financed piece of property that is still owned by another company!,False
ORD201335,ID2204643308,2019-10-06,Bakers,"[('Toshika 750', 2), ('Thunder line', 1), ('Lucent 330S', 2)]",13280,85.43,-37.7990439,144.97833459999995,0,13365.43,Spring,False,1.9223,good for this price! my sister especially loves this anything that i pick out. this is the real stuff and at a great price!!! i will order again.,True
ORD443462,ID6197209812,2019-07-08,Thompson,"[('Lucent 330S', 2), ('Universe Note', 1), ('iAssist Line', 2), ('Thunder line', 2)]",14720,78.92,-37.81779810000001,144.93176830000004,15,12590.92,Winter,True,1.4615,100% satisfied exactly what the description said it was,1
ORD053312,ID6167357853,2019-12-19,Nickolson,"[('Alcon 10', 2), ('iStream', 2), ('Olivia x460', 2), ('iAssist Line', 1)]",22875,75.53,-37.809318,144.9719386,15,19519.28,Summer,False,1.0538,"great product for great price i bought this for my bro who's studying in the states and he loves it so far, he said. makes me wanna get one for me.",True
ORD362403,ID2272190620,2019-08-31,Bakers,"[('Candle Inferno', 2), ('iAssist Line', 2), ('Olivia x460', 2), ('Toshika 750', 2)]",16400,68.02,-37.7998153,144.9886964,10,14828.02,Winter,False,1.2707,"great product, great experience, arrived quickly bought this phone as a gift for my son. high quality, pristine device. he hasn’t had a single complaint and is delighted!",True
ORD467254,ID0243963300,2019-09-23,Nickolson,"[('Lucent 330S', 1), ('iStream', 2), ('iAssist Line', 2), ('pearTV', 2)]",18600,75.5,-37.8221442,144.9748752,15,15885.5,Spring,True,0.6126,surprisingly high quality this phone is much higher quality than a similarly priced vivo model that i replaced. it is solid and durable without being clunky. does everything i need it to do.,True
ORD033773,ID6167489480,2019-03-10,Nickolson,"[('Lucent 330S', 1), ('Thunder line', 1), ('Alcon 10', 1), ('Universe Note', 1)]",15810,64.95,-37.8169902,144.9617896,0,15874.95,Autumn,False,0.7055,"long battery life, fast processor user friendly",True
ORD448836,ID0301545277,2019-04-18,Thompson,"[('Thunder line', 2), ('Olivia x460', 1), ('pearTV', 1)]",11895,51.99,-37.8159285,144.9381575,25,8973.24,Autumn,False,0.8634,it was an used broken phone it was used and broken.,False
ORD215854,ID0529205069,2019-12-07,Thompson,"[('Lucent 330S', 1), ('Candle Inferno', 1), ('Thunder line', 1), ('iAssist Line', 1)]",6065,79.31,-37.8233965,144.93557969999995,0,6144.31,Summer,False,1.5639,my dad loves it.. bought it for my dad and he loves it.,True
ORD407212,ID4297530218,2019-03-15,Bakers,"[('Olivia x460', 2), ('Universe Note', 2)]",9350,65.54,-37.8059722,144.9794514,25,7078.04,Autumn,True,1.4584,nope don't do it. back camera box screen broke after 1 mo. screen several months later. phone stopped being able to update either through 4g or manually with a computer. phone randomly reboots. cracks all over front and back now. this is the phone that finally drove me off olivia. nope.,False
ORD431297,ID1449355158,2019-09-03,Nickolson,"[('Universe Note', 2), ('Thunder line', 2), ('iAssist Line', 2)]",15710,85.5,-37.81522639999999,144.97519880000004,15,13439.0,Spring,False,0.6223,one star didn't work,False
ORD249411,ID1449431600,2019-03-20,Nickolson,"[('iStream', 2), ('iAssist Line', 2), ('Thunder line', 1)]",6930,65.84,-37.813274,144.9737564,10,6302.84,Autumn,False,0.6983,"great phone, great seller my olivia universe s4 arrived within a day and in great condition. i am so happy with my phone, it's exactly what i wanted. i was relieved to simply put my straight talk sim card in, add my refill card, turn my phone off/on and be good to go. super easy!",True
ORD480374,ID4633638474,2019-01-03,Thompson,"[('pearTV', 2), ('Universe Note', 1), ('Alcon 10', 2), ('Toshika 750', 2)]",42610,92.79,-37.806344,144.944386,0,42702.79,Summer,True,0.743,a50 awesome a50 awesome,True
ORD293860,ID0634783574,2019-04-29,Thompson,"[('iAssist Line', 2), ('iStream', 1)]",4600,65.87,-37.8123899,144.93693290000004,10,4205.87,Autumn,False,0.8919,"tough devise great reception on both ends of conversation farm work, tractor,gardening,weedeating,etc. tough devise great reception on both ends of conversation.forward my smartphone to this devise and leave it inside where it is safe while working.",True
ORD219694,ID4326586189,2019-11-08,Nickolson,"[('Universe Note', 2), ('pearTV', 1)]",13210,79.7,-37.8102612,144.96141459999996,15,11308.2,Spring,False,1.1716,perfect arrived and i was not disappointed. nicely refurbished with no scratches phone works and the price is great. thank you so much.,True
ORD024596,ID0257505381,2019-07-11,Thompson,"[('iAssist Line', 1), ('Olivia x460', 2)]",4675,71.97,-37.7989401,144.9629875,25,3578.22,Winter,False,2.073,i love it! i love it! thank you.,True
ORD176545,ID2177124622,2019-10-29,Thompson,"[('Toshika 750', 2), ('Candle Inferno', 2), ('Thunder line', 1)]",11680,103.51,-37.8162688,144.9563044,5,11199.51,Spring,True,0.9054,perfect perfect,True
ORD198046,ID4740822046,2019-04-10,Thompson,"[('Lucent 330S', 2), ('iAssist Line', 2), ('Toshika 750', 1)]",11230,49.4,-37.8039516,144.94984219999995,15,9594.9,Autumn,False,1.001,dont buy!!! refurbishment! phones have electrical problems! horrible phone!! not happy at all! phone has problems and doesn't work as it should! phone acts like it's possessed and touch seen doesn't work right!!! would like a refund!,0
ORD416999,ID2020813871,2019-12-29,Nickolson,"[('Candle Inferno', 2), ('iAssist Line', 2)]",5310,96.17,-37.8130553,144.9597517,15,4609.67,Summer,True,1.0597,worth it my battery capacity was is 100%! the phone looks new barely any scratches! my sim card worked on it,True
ORD152045,ID0593055577,2019-03-01,Nickolson,"[('Thunder line', 1), ('Candle Inferno', 2)]",3040,49.99,-37.8114635,144.963864,5,2937.99,Autumn,False,0.9383,worst battery life poor very poor battery life bought this phone less than 3 months and it just suddenly stop charging.i bought multiple a50 charges and blocks and it still not charging,False
ORD386617,ID0576858151,2019-12-24,Bakers,"[('iAssist Line', 1), ('Thunder line', 2)]",6585,101.07,-37.8246758,144.9890462,5,6356.82,Summer,True,1.7223,i love how it is iassist enabled. i just say the show i want to watch and &#34;she&#34; knows how and where to find it for me!,True
ORD378487,ID4733727862,2019-01-12,Thompson,"[('iAssist Line', 1), ('pearTV', 1)]",8535,57.62,-37.8042856,144.94905740000004,15,7312.37,Summer,False,0.9499,damaged comes damaged with a broken charger with no headphones and the charger,False
ORD227810,ID5957906926,2019-09-02,Nickolson,"[('Thunder line', 1), ('pearTV', 2)]",14800,81.84,-37.8062807,144.9735035,0,14881.84,Spring,False,1.4142,powerful gear. perfect gadget for me.,True
ORD346628,ID4148846602,2019-01-06,Bakers,"[('iAssist Line', 1), ('iStream', 2), ('Olivia x460', 1), ('Alcon 10', 1)]",12700,95.71,-37.8163696,144.98524650000004,10,11525.71,Summer,True,1.1289,... here but i just want to say that i love my s4 i didn't directly purchase it here but i just want to say that i love my s4. but the sides are easily dented and the home button is harder to press as time goes by. maybe it's just my unit.,True
ORD482628,ID5402876149,2019-04-25,Nickolson,"[('Alcon 10', 1), ('pearTV', 1), ('Candle Inferno', 1), ('Toshika 750', 2)]",24330,63.93,-37.8190503,144.9768798,15,20744.43,Autumn,False,0.6465,this is our second thunder spot - to go with out two thunder lines - love the look and how alexia responds.,1
ORD404618,ID0418539889,2019-03-04,Bakers,"[('pearTV', 1), ('Candle Inferno', 1), ('Thunder line', 2)]",11100,81.64,-37.8214115,144.9892355,0,11181.64,Autumn,True,1.3758,"it works everywhere i love it, i can use it everywhere i go, thanks for the description, it helped a lot",1
ORD334098,ID0170217605,2019-09-13,Bakers,"[('pearTV', 2), ('Olivia x460', 1), ('iAssist Line', 1)]",16070,73.49,-37.8099215,144.9912177,0,16143.49,Spring,False,0.3531,great! it's a great phone. i dont regret buying.,True
ORD008594,ID0163364650,2019-07-28,Thompson,"[('Thunder line', 1), ('iStream', 1)]",2330,60.45,-37.81361939999999,144.9537478,15,2040.95,Winter,True,0.5967,... phone for my daughter and it does not work like it should i got this phone for my daughter and it does not work like it should...at all. has alot of flaws..she is very dissappointed.. bc this was her bday gift.,False
ORD178331,ID0767729252,2019-10-13,Thompson,"[('pearTV', 1), ('Universe Note', 2)]",13210,74.3,-37.8085804,144.94553159999995,15,11302.8,Spring,True,0.4752,five stars its a great phone it makes the alcon x look like a joke,True
ORD486128,ID5002595102,2019-11-10,Thompson,"[('Universe Note', 2), ('Olivia x460', 2), ('Candle Inferno', 1), ('Thunder line', 2)]",14140,85.36,-37.8122033,144.9534658,5,13518.36,Spring,True,0.565,needs new battery so glad to have a phone again but the battery is seriously awful. will have to go purchase a new one. i’ve turned off and modified everything i can think of to keep it from draining as quickly. that’s the only drawback. i just watched it drop 4% typing this review.,False
ORD400804,ID0777783392,2019-11-12,Thompson,"[('iStream', 1), ('Alcon 10', 1)]",9100,77.99,-37.804871,144.9533402,10,8267.99,Spring,False,1.0288,five stars came exactly as described and works perfectly.,True
ORD020245,ID0767730101,2019-08-09,Nickolson,"[('Thunder line', 1), ('iStream', 1), ('pearTV', 1), ('Toshika 750', 2)]",17280,81.67,-37.8047565,144.9705313,0,17361.67,Winter,True,1.5429,five stars i love it,True
ORD217863,ID1367607235,2019-09-28,Nickolson,"[('Universe Note', 2), ('iStream', 1), ('pearTV', 1), ('Candle Inferno', 1)]",13790,112.15,-37.80037520000001,144.97072980000004,5,13212.65,Spring,True,2.0308,"beautiful phone upgraded from universe s5 and i couldn't be happier with my purchase. it is quite a bit heavier than the s5, but is totally worth it to have the larger screen.",True
ORD177076,ID0655124857,2019-08-07,Thompson,"[('iAssist Line', 2), ('pearTV', 1)]",10760,78.7,-37.8077023,144.9421199,15,9224.7,Winter,True,0.704,operation i love this phone.,True
ORD313223,ID0708722378,2019-09-10,Thompson,"[('iAssist Line', 1), ('Alcon 10', 2), ('pearTV', 2)]",32745,78.85,-37.8074441,144.9578204,5,31186.6,Spring,False,1.1104,extremely satisfied - thank you very good product. very satisfied and will be back in the future. nicely done ✅,True
ORD364149,ID6273363795,2019-08-18,Thompson,"[('Universe Note', 1), ('Thunder line', 1), ('iAssist Line', 1)]",7855,68.61,-37.7995256,144.962149,0,7923.61,Winter,True,1.9751,two stars came with a wrong charger for europe version,False
ORD093198,ID1953969337,2019-05-22,Thompson,"[('pearTV', 1), ('Universe Note', 2), ('Lucent 330S', 2), ('Olivia x460', 2)]",18120,82.14,-37.806073100000006,144.960031,0,18202.14,Autumn,True,1.3562,great great,1
ORD363360,ID0243097148,2019-05-26,Nickolson,"[('Universe Note', 2), ('Olivia x460', 2)]",9350,63.08,-37.82223610000001,144.96774319999997,0,9413.08,Autumn,False,0.4354,"five stars the best cell phone in 2017, the battery is very good!",True
ORD315396,ID0248746680,2019-06-26,Bakers,"[('iStream', 2), ('iAssist Line', 1), ('Olivia x460', 2), ('Thunder line', 1)]",7155,76.94,-37.81638579999999,144.9911876,25,5443.19,Winter,True,0.7953,five stars great phone!!! works well,True
ORD416928,ID0575554313,2019-02-18,Nickolson,"[('Alcon 10', 1), ('Olivia x460', 2), ('Thunder line', 2)]",15760,80.14,-37.8260379,144.9837062,10,14264.14,Summer,False,1.4952,perfect i love this phone.. it’s so neat. i’m so amazed,True
ORD230402,ID0628178567,2019-09-25,Thompson,"[('Universe Note', 1), ('Olivia x460', 1), ('pearTV', 2), ('Candle Inferno', 1)]",17725,71.42,-37.8128321,144.94877680000005,15,15137.67,Spring,False,0.1512,"excellent phone 👍 this phone is a beast! many likable features and unique. face id is quick. would love 120hz refresh rate, but still this device is great. the speakers are top notch.",True
ORD207855,ID0207093449,2019-10-22,Bakers,"[('Lucent 330S', 1), ('Toshika 750', 1)]",5550,103.75,-37.8079403,145.00879650000005,5,5376.25,Spring,True,1.2147,"awesome! as promised condition.... awesome! as promised condition,...with a piece of mind of being able to return within 30 days! thanks!",True
ORD485523,ID0301537535,2019-12-02,Thompson,"[('Alcon 10', 1), ('Thunder line', 1), ('Toshika 750', 2)]",19770,93.34,-37.8196604,144.9445767,25,14920.84,Summer,False,0.8081,"reliable, price efficient device. easy to use for all ages.",True
ORD033752,ID0331417008,2019-04-25,Bakers,"[('Alcon 10', 1), ('Candle Inferno', 1), ('Toshika 750', 1)]",13700,69.71,-37.8217938,145.00951740000005,0,13769.71,Autumn,False,1.8174,the best phone ever 👍👍👍,True
ORD355195,ID0575397941,2019-08-30,Nickolson,"[('iAssist Line', 1), ('Olivia x460', 1)]",3450,52.83,-37.8211898,144.9840542,10,3157.83,Winter,0,1.3076,one star battery very low,False
ORD355337,ID1479905364,2019-09-16,Nickolson,"[('Olivia x460', 2), ('Alcon 10', 2)]",20350,79.27,-37.8203966,144.9576584,10,18394.27,Spring,False,1.0648,excellent it was exactly as advertised.,True
ORD045503,ID0372021704,2019-07-28,Nickolson,"[('pearTV', 1), ('Toshika 750', 2), ('Alcon 10', 1), ('iAssist Line', 1)]",26125,69.18,-37.8035599,144.9764865,10,23581.68,Winter,False,1.7813,great cell for less money excellent product as described,True
ORD492994,ID0588236764,2019-07-18,Nickolson,"[('iStream', 2), ('Olivia x460', 2), ('Candle Inferno', 1), ('pearTV', 2)]",15800,64.69,-37.8114812,144.9732528,15,13494.69,Winter,False,0.8562,five stars simple phone but works well.,True
ORD080357,ID2935371919,2019-12-08,Bakers,"[('Olivia x460', 2), ('Toshika 750', 2), ('Alcon 10', 1)]",20040,86.42,-37.8251521,144.992233,25,15116.42,Summer,True,1.7076,not please it say its factory unlock its not true i bought this phone and it isnt unlocked. that the only pb... i recommend it,False
ORD082325,ID0233255248,2019-05-29,Bakers,"[('Universe Note', 2), ('Thunder line', 1), ('Alcon 10', 1), ('Lucent 330S', 1)]",19260,82.79,-37.8003059,144.9828231,15,16453.79,Autumn,True,1.5345,excellent product excellent product.,1
ORD107176,ID0664380203,2019-02-14,Nickolson,"[('Candle Inferno', 1), ('Olivia x460', 1), ('Toshika 750', 2), ('iStream', 1)]",10445,49.53,-37.8196174,144.9687616,0,10494.53,Summer,False,0.1333,one star does not work properly,False
ORD263227,ID0207093511,2019-12-26,Bakers,"[('Olivia x460', 1), ('Thunder line', 1), ('Candle Inferno', 1)]",3835,78.2,-37.803388,145.0075238,15,3337.95,Summer,False,1.3076,five stars great item as ordered,1
ORD240505,ID1132070463,2019-06-13,Thompson,"[('Lucent 330S', 2), ('Candle Inferno', 1), ('iAssist Line', 2), ('Toshika 750', 2)]",15980,48.71,-37.8111682,144.94028740000005,15,13631.71,Winter,False,0.6195,lasted only 10 minutes. probably a fluke since i have quite a few of these. worked fine then died 10 minutes in. wouldnt reboot or anything.,False
ORD416013,ID4884445043,2019-12-27,Thompson,"[('Olivia x460', 2), ('Universe Note', 2), ('Lucent 330S', 2)]",11810,101.2,-37.8005849,144.9344349,5,11320.7,Summer,True,1.7451,awesome phone!! so easy to use and works so well. i can run multiple apps at once. it's really great for people who like to draw. so many cool features and functions!,True
ORD376580,ID0305106878,2019-06-02,Thompson,"[('Candle Inferno', 2), ('Alcon 10', 1)]",9810,50.39,-37.80879820000001,144.9445234,25,7407.89,Winter,False,0.486,"waiting for an exchange... so far we now have a phone with a speaker that doesnt work, making phone calls impossible without headphones. i will update this review depending on how customer service handles this.",False
ORD346354,ID1449431510,2019-04-02,Nickolson,"[('Olivia x460', 2), ('Universe Note', 1), ('iStream', 1), ('Thunder line', 1)]",8230,51.19,-37.8134209,144.9738303,0,8281.19,Autumn,False,0.688,broken phone was wondering if we could replace a broken phone pls msg me back,False
ORD474143,ID0233275064,2019-12-04,Bakers,"[('Thunder line', 1), ('Olivia x460', 1), ('iStream', 1), ('Candle Inferno', 2)]",4415,68.42,-37.7989222,144.977281,15,3821.17,Summer,False,2.0031,one star estafa!,False
ORD405169,ID0702363472,2019-12-02,Thompson,"[('Alcon 10', 2), ('iAssist Line', 1), ('pearTV', 1)]",26435,78.92,-37.8064414,144.9413287,15,22548.67,Summer,True,0.858,phone failed the phone failed due to motherboard failure after 10 months. little to no warranty help.,False
ORD135110,ID0591233116,2019-03-31,Thompson,"[('Universe Note', 2), ('Olivia x460', 1), ('pearTV', 2), ('Thunder line', 2)]",25105,80.45,-37.82487620000001,144.9534785,0,25185.45,Autumn,True,1.4707,love it it's a good phone for not a lot of money.,True
ORD107520,ID1201219674,2019-01-24,Bakers,"[('pearTV', 1), ('iStream', 1)]",6460,80.96,-37.8022543,144.9805561,0,6540.96,Summer,False,1.552,three stars i like the phone but the top speaker did not work at all.,True
ORD296422,ID0030287462,2019-06-30,Bakers,"[('Universe Note', 1), ('Toshika 750', 2), ('Alcon 10', 2)]",29990,70.81,-37.8014117,144.9761818,25,22563.31,Winter,False,1.9288,siv i love the phone received it really fast also it is easy to use cool lirttle tricks still didn't do everything it is capable of doing,True
ORD162294,ID0767723734,2019-07-31,Nickolson,"[('Olivia x460', 2), ('Toshika 750', 1)]",6770,66.14,-37.804981,144.9723384,0,6836.14,Winter,True,1.5352,"piece of junk, dropped one time in an otterbox ... piece of junk, dropped one time in an otterbox and got the black screen of death and of course the return window was up only two days ago.only thing i have ever bought from digico and was unhappy. phone never worked right 4g was always 3g, very rarely was it 4g.",False
ORD048852,ID1492145775,2019-11-05,Thompson,"[('Olivia x460', 1), ('Universe Note', 1), ('Thunder line', 2)]",9035,84.29,-37.8133498,144.95150769999995,5,8667.54,Spring,False,0.3976,"piece of junk! worst piece of junk ever. i've had it for less than 2 years and it jumps screens, won't answer when you swipe it, sound goes up and down. if you're looking for a new smart phone get an pear. olivia sucks.",False
ORD438500,ID0541122884,2019-09-30,Bakers,"[('iStream', 1), ('Toshika 750', 1), ('Alcon 10', 2), ('Lucent 330S', 2)]",24830,82.98,-37.8033633,145.0110624,0,24912.98,Spring,False,1.5759,she says this was the best gift she ever received.,True
ORD042878,ID0267315671,2019-09-24,Nickolson,"[('Toshika 750', 2), ('Alcon 10', 1)]",17590,76.71,-37.82355689999999,144.97628369999995,0,17666.71,Spring,True,0.8097,this phone in my opinion is a excellent midrange phone first let me say that i thought i was making a mistake by purchasing this phone but what this phone offers for 350 is astonishing been playing with it all night,True
ORD082502,ID0650271133,2019-03-28,Nickolson,"[('Universe Note', 1), ('pearTV', 2)]",16070,79.57,-37.8132615,144.9778051,10,14542.57,Autumn,True,0.9377,i love this phone this is my daily driver. using it for 5 months now. i love it.,True
ORD222188,ID1404216317,2019-04-23,Bakers,"[('Lucent 330S', 1), ('Universe Note', 1), ('Thunder line', 1), ('Olivia x460', 1)]",8085,82.16,-37.8011507,144.98875619999995,5,7762.91,Autumn,True,1.1375,thank you i love my purchase!,True
ORD149146,ID0578120596,2019-07-23,Thompson,"[('iStream', 2), ('pearTV', 1), ('Alcon 10', 2), ('iAssist Line', 2)]",28960,53.52,-37.8250284,144.9452845,25,21773.52,Winter,False,1.3843,"not truly verizon compatible do not buy for verizon plan. reviews say it works with verizon, you just have to toggle ""cdma-less roaming."" so i did that and lost almost all coverage at my home and a cabin i visit. won't send sms consistently either. calls drop. do not buy if you are on verizon.",False
ORD039458,ID0777701883,2019-08-07,Thompson,"[('iStream', 2), ('iAssist Line', 2), ('pearTV', 2)]",17370,49.44,-37.8059473,144.9559905,15,14813.94,Winter,False,1.0845,"would not take a charge, good thing i tried before wrapping it for christmas.",False
ORD479833,ID0575387075,2019-07-21,Nickolson,"[('Candle Inferno', 1), ('Olivia x460', 2), ('Lucent 330S', 1)]",4110,67.24,-37.8198719,144.98443369999995,0,4177.24,Winter,False,1.3164,"a surprising value this is an exceptional phone for roughly $350. difficult to find any difference between the a50 and far more expensive phones. great screen, camera, charging, speed, memory expansion.",True
ORD241473,ID0026034663,2019-10-07,Nickolson,"[('Alcon 10', 1), ('iAssist Line', 2), ('Universe Note', 2), ('pearTV', 2)]",32920,78.28,-37.80916420000001,144.9691215,15,28060.28,Spring,False,1.0505,works like a charm...,True
ORD183128,ID0541122861,2019-12-17,Bakers,"[('Universe Note', 1), ('Toshika 750', 2)]",12090,80.15,-37.8019746,145.0112368,25,9147.65,Summer,False,1.667,reliable good cheap replacement for wife's old phone,True
ORD370406,ID2419787407,2019-02-11,Thompson,"[('Olivia x460', 2), ('Candle Inferno', 1), ('iStream', 1)]",3030,101.77,-37.7990374,144.9357658,0,3131.77,Summer,True,1.8145,no tuve dificultadea todo genial s9 genial,True
ORD339345,ID0767730103,2019-10-22,Nickolson,"[('Candle Inferno', 2), ('pearTV', 2), ('iStream', 1)]",13630,93.65,-37.8045761,144.9705632,15,11679.15,Spring,True,1.5631,go olivia this is the most unresponsive weird touch screen i have to touch it over and over its like it has a mined of its own and does what it wants to do and jumps to a whole different thing and when your in a hurry it can be frustrating i've had it with thus phone i can't wait to put this pice of garbage out of its misery and mine,False
ORD282019,ID0247007089,2019-02-04,Nickolson,"[('Toshika 750', 1), ('pearTV', 1), ('iAssist Line', 1), ('iStream', 2)]",13155,79.88,-37.8097324,144.967153,5,12577.13,Summer,True,1.0088,do not buy do not buy it doesnt hold a charge.,False
